,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,sample_duration_code,sample_duration_type,pollutant_standard,year,quarter,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,minimum_value,maximum_value,quarterly_criteria_met,actual_days_gt_std,estimated_days_gt_std,valid_samples,valid_day_count,scheduled_samples,percent_days,percent_one_value,monitoring_agency_code,monitoring_agency,local_site_name,address,state,county,city,tribal_code,tribal_land,cbsa_code,cbsa,date_of_last_change
664,36,041,0005,42401,1,43.44957,-74.51625,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2021,1,Parts per billion,No Events,694,96.0,0.0597,0.0,0.5,Y,,,90.0,90.0,720.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PISECO LAKE,PISECO LAKE AIRPORT,New York,Hamilton,,,,,,2021-10-30
665,36,041,0005,42401,1,43.44957,-74.51625,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2021,2,Parts per billion,No Events,665,91.0,0.0229,-0.1,0.6,Y,,,84.0,84.0,728.0,92.3,96.0,0768,New York State Department Of Environmental Conservation,PISECO LAKE,PISECO LAKE AIRPORT,New York,Hamilton,,,,,,2021-10-30
666,36,041,0005,42401,1,43.44957,-74.51625,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2021,3,Parts per billion,No Events,712,97.0,0.0482,0.0,0.4,Y,,,92.0,92.0,736.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PISECO LAKE,PISECO LAKE AIRPORT,New York,Hamilton,,,,,,2021-11-04
667,36,041,0005,42401,1,43.44957,-74.51625,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2021,4,Parts per billion,No Events,242,33.0,0.0888,0.0,0.4,N,,,31.0,31.0,736.0,33.7,34.0,0768,New York State Department Of Environmental Conservation,PISECO LAKE,PISECO LAKE AIRPORT,New York,Hamilton,,,,,,2021-12-01
668,36,041,0005,42401,1,43.44957,-74.51625,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2021,1,Parts per billion,No Events,2114,98.0,0.0699,0.0,0.6,Y,,,90.0,90.0,2160.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PISECO LAKE,PISECO LAKE AIRPORT,New York,Hamilton,,,,,,2021-10-30
669,36,041,0005,42401,1,43.44957,-74.51625,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2021,2,Parts per billion,No Events,2024,93.0,0.0286,-0.1,0.7,Y,,,84.0,84.0,2184.0,92.3,97.0,0768,New York State Department Of Environmental Conservation,PISECO LAKE,PISECO LAKE AIRPORT,New York,Hamilton,,,,,,2021-10-30
670,36,041,0005,42401,1,43.44957,-74.51625,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2021,3,Parts per billion,No Events,2168,98.0,0.0547,0.0,0.7,Y,,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PISECO LAKE,PISECO LAKE AIRPORT,New York,Hamilton,,,,,,2021-11-04
671,36,041,0005,42401,1,43.44957,-74.51625,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2021,4,Parts per billion,No Events,730,33.0,0.0962,0.0,0.5,N,,,31.0,31.0,2208.0,33.7,34.0,0768,New York State Department Of Environmental Conservation,PISECO LAKE,PISECO LAKE AIRPORT,New York,Hamilton,,,,,,2021-12-01
672,36,041,0005,42401,5,43.44957,-74.51625,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2021,1,Parts per billion,No Events,25119,97.0,0.0707,0.0,1.2,Y,,,89.0,89.0,25920.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,PISECO LAKE,PISECO LAKE AIRPORT,New York,Hamilton,,,,,,2021-10-30
673,36,041,0005,42401,5,43.44957,-74.51625,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2021,2,Parts per billion,No Events,24058,92.0,0.0303,0.0,1.1,Y,,,83.0,83.0,26208.0,91.2,96.0,0768,New York State Department Of Environmental Conservation,PISECO LAKE,PISECO LAKE AIRPORT,New York,Hamilton,,,,,,2021-10-30
674,36,041,0005,42401,5,43.44957,-74.51625,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2021,3,Parts per billion,No Events,26052,98.0,0.0557,0.0,6.4,Y,,,92.0,92.0,26496.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PISECO LAKE,PISECO LAKE AIRPORT,New York,Hamilton,,,,,,2021-11-04
675,36,041,0005,42401,5,43.44957,-74.51625,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2021,4,Parts per billion,No Events,8756,33.0,0.0986,0.1,1.1,N,,,31.0,31.0,26496.0,33.7,34.0,0768,New York State Department Of Environmental Conservation,PISECO LAKE,PISECO LAKE AIRPORT,New York,Hamilton,,,,,,2021-12-01
676,36,043,0005,42401,1,43.68578,-74.98538,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,2,Parts per billion,No Events,1035,47.0,0.2034,0.1,1.6,N,0.0,,43.0,43.0,2184.0,47.3,48.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
677,36,043,0005,42401,1,43.68578,-74.98538,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,3,Parts per billion,No Events,2084,94.0,0.3603,0.2,7.2,Y,0.0,,88.0,88.0,2208.0,95.7,97.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
678,36,043,0005,42401,1,43.68578,-74.98538,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,4,Parts per billion,No Events,2144,97.0,0.2474,0.0,0.9,Y,0.0,,90.0,90.0,2208.0,97.8,100.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
679,36,043,0005,42401,1,43.68578,-74.98538,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,2,Parts per billion,No Events,43,47.0,0.207,0.0,0.5,N,0.0,,43.0,43.0,91.0,47.3,47.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
680,36,043,0005,42401,1,43.68578,-74.98538,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,3,Parts per billion,No Events,88,96.0,0.3591,0.1,1.2,Y,0.0,,88.0,88.0,92.0,95.7,96.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
681,36,043,0005,42401,1,43.68578,-74.98538,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,4,Parts per billion,No Events,90,98.0,0.2522,0.0,0.5,Y,0.0,,90.0,90.0,92.0,97.8,98.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
682,36,043,0005,42401,1,43.68578,-74.98538,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,2,Parts per billion,No Events,337,46.0,0.1869,0.1,0.9,N,,,43.0,43.0,728.0,47.3,48.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
683,36,043,0005,42401,1,43.68578,-74.98538,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,3,Parts per billion,No Events,683,93.0,0.3395,0.1,2.9,Y,,,88.0,88.0,736.0,95.7,97.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
684,36,043,0005,42401,1,43.68578,-74.98538,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,4,Parts per billion,No Events,706,96.0,0.2365,0.0,0.7,Y,,,90.0,90.0,736.0,97.8,100.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
685,36,043,0005,42401,1,43.68578,-74.98538,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,2,Parts per billion,No Events,1035,47.0,0.2034,0.1,1.6,N,,,43.0,43.0,2184.0,47.3,48.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
686,36,043,0005,42401,1,43.68578,-74.98538,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,3,Parts per billion,No Events,2084,94.0,0.3603,0.2,7.2,Y,,,88.0,88.0,2208.0,95.7,97.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
687,36,043,0005,42401,1,43.68578,-74.98538,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,4,Parts per billion,No Events,2144,97.0,0.2474,0.0,0.9,Y,,,90.0,90.0,2208.0,97.8,100.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
688,36,043,0005,42401,5,43.68578,-74.98538,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,2,Parts per billion,No Events,12445,47.0,0.2027,0.1,3.9,N,,,43.0,43.0,26208.0,47.3,48.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
689,36,043,0005,42401,5,43.68578,-74.98538,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,3,Parts per billion,No Events,25105,95.0,0.3614,0.2,43.6,Y,,,88.0,88.0,26496.0,95.7,97.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
690,36,043,0005,42401,5,43.68578,-74.98538,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,4,Parts per billion,No Events,25852,98.0,0.2485,0.0,1.2,Y,,,90.0,90.0,26496.0,97.8,100.0,0768,New York State Department Of Environmental Conservation,NICKS LAKE,"278 Bisby Road, NICKS LAKE CAMPGROUND",New York,Herkimer,,,,46540,"Utica-Rome, NY",2021-11-02
691,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,1,Parts per billion,No Events,2118,98.0,0.2109,0.0,2.6,Y,0.0,,89.0,89.0,2160.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
692,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,2,Parts per billion,No Events,2148,98.0,0.1085,0.0,4.9,Y,0.0,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
693,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,3,Parts per billion,No Events,2165,98.0,0.1576,0.0,2.6,Y,0.0,,91.0,91.0,2208.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
694,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,4,Parts per billion,No Events,2130,96.0,0.195,0.0,2.0,Y,0.0,,89.0,89.0,2208.0,96.7,99.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
695,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,1,Parts per billion,No Events,89,99.0,0.2157,0.0,0.8,Y,0.0,,89.0,89.0,90.0,98.9,99.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
696,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,2,Parts per billion,No Events,91,100.0,0.1121,0.0,1.4,Y,0.0,,91.0,91.0,91.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
697,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,3,Parts per billion,No Events,91,99.0,0.1571,0.0,0.7,Y,0.0,,91.0,91.0,92.0,98.9,99.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
698,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,4,Parts per billion,No Events,89,97.0,0.1921,0.0,0.8,Y,0.0,,89.0,89.0,92.0,96.7,97.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
699,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,1,Parts per billion,No Events,701,97.0,0.1896,0.0,1.2,Y,,,89.0,89.0,720.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
700,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,2,Parts per billion,No Events,706,97.0,0.0908,0.0,3.4,Y,,,91.0,91.0,728.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
701,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,3,Parts per billion,No Events,709,96.0,0.1374,0.0,2.2,Y,,,91.0,91.0,736.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
702,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,4,Parts per billion,No Events,701,95.0,0.1738,0.0,1.6,Y,,,89.0,89.0,736.0,96.7,99.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
703,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,1,Parts per billion,No Events,2118,98.0,0.2109,0.0,2.6,Y,,,89.0,89.0,2160.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
704,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,2,Parts per billion,No Events,2148,98.0,0.1085,0.0,4.9,Y,,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
705,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,3,Parts per billion,No Events,2165,98.0,0.1576,0.0,2.6,Y,,,91.0,91.0,2208.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
706,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,4,Parts per billion,No Events,2130,96.0,0.195,0.0,2.0,Y,,,89.0,89.0,2208.0,96.7,99.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
707,36,055,1007,42401,5,43.14618,-77.54817,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,1,Parts per billion,No Events,25269,97.0,0.2143,0.1,25.5,Y,,,87.0,87.0,25920.0,96.7,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
708,36,055,1007,42401,5,43.14618,-77.54817,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,2,Parts per billion,No Events,25868,99.0,0.1087,0.0,6.5,Y,,,91.0,91.0,26208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
709,36,055,1007,42401,5,43.14618,-77.54817,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,3,Parts per billion,No Events,26055,98.0,0.1584,0.0,3.8,Y,,,91.0,91.0,26496.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
710,36,055,1007,42401,5,43.14618,-77.54817,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,4,Parts per billion,No Events,25661,97.0,0.1939,0.1,2.3,Y,,,89.0,89.0,26496.0,96.7,99.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-11-02
711,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2020,1,Parts per billion,No Events,2149,98.0,0.2349,0.1,1.8,Y,0.0,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
712,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2020,2,Parts per billion,No Events,2149,98.0,0.0373,0.0,1.1,Y,0.0,,90.0,90.0,2184.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
713,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2020,3,Parts per billion,No Events,2181,99.0,0.0499,0.0,2.4,Y,0.0,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
714,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2020,4,Parts per billion,No Events,2163,98.0,0.1233,0.0,1.5,Y,0.0,,91.0,91.0,2208.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
715,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2020,1,Parts per billion,No Events,91,100.0,0.2341,0.0,1.0,Y,0.0,,91.0,91.0,91.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
716,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2020,2,Parts per billion,No Events,90,99.0,0.0333,-0.1,0.2,Y,0.0,,90.0,90.0,91.0,98.9,99.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
717,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2020,3,Parts per billion,No Events,92,100.0,0.0467,-0.1,0.3,Y,0.0,,92.0,92.0,92.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
718,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2020,4,Parts per billion,No Events,91,99.0,0.1264,0.0,0.9,Y,0.0,,91.0,91.0,92.0,98.9,99.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
719,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2020,1,Parts per billion,No Events,707,97.0,0.211,0.1,1.6,Y,,,90.0,90.0,728.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
720,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2020,2,Parts per billion,No Events,707,97.0,0.0283,0.0,0.7,Y,,,90.0,90.0,728.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
721,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2020,3,Parts per billion,No Events,722,98.0,0.0395,0.0,1.0,Y,,,91.0,91.0,736.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
722,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2020,4,Parts per billion,No Events,716,97.0,0.1064,0.0,1.4,Y,,,91.0,91.0,736.0,98.9,99.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
723,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2020,1,Parts per billion,No Events,2149,98.0,0.2349,0.1,1.8,Y,,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
724,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2020,2,Parts per billion,No Events,2149,98.0,0.0373,0.0,1.1,Y,,,90.0,90.0,2184.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
725,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2020,3,Parts per billion,No Events,2181,99.0,0.0499,0.0,2.4,Y,,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
726,36,055,1007,42401,3,43.14618,-77.54817,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2020,4,Parts per billion,No Events,2163,98.0,0.1233,0.0,1.5,Y,,,91.0,91.0,2208.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
727,36,055,1007,42401,5,43.14618,-77.54817,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2020,1,Parts per billion,No Events,25889,99.0,0.2359,0.2,4.1,Y,,,91.0,91.0,26208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
728,36,055,1007,42401,5,43.14618,-77.54817,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2020,2,Parts per billion,No Events,25820,99.0,0.0387,0.0,2.4,Y,,,90.0,90.0,26208.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
729,36,055,1007,42401,5,43.14618,-77.54817,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2020,3,Parts per billion,No Events,25405,96.0,0.0496,0.0,9.2,Y,,,89.0,89.0,26496.0,96.7,98.0,0768,New York State Department Of Environmental Conservation,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,,,40380,"Rochester, NY",2021-10-31
